Time,ms_error,force_desired,force_event,force_weiss,force_robot,force_weiss2,delta_z,force_AR_desired,force_AR_applied
1629459289.4424586,0.6269999742507935,0.0,-0.0,0.0,-3.7248892784118652,0.32600000500679016,0.5892270374684159,0.0,0.0
1629459289.486557,0.625,0.0,-0.0,0.0,-3.7342867851257324,0.578000009059906,0.5892270374684159,0.0,0.0
1629459289.5356226,0.6209999918937683,0.0,-0.0,0.0,-3.734919786453247,0.48100000619888306,0.5892270374684159,0.0,0.0
1629459289.5786152,0.6179999709129333,0.0,-0.0,0.0,-3.7431836128234863,0.5249999761581421,0.5892270374684159,0.0,0.0
1629459289.578648,0.6179999709129333,0.0,-0.0,0.0,-3.7431836128234863,0.5270000100135803,0.5892270374684159,0.0,0.0
1629459289.622565,0.6140000224113464,0.0,-0.0,0.0,-3.7537381649017334,0.45500001311302185,0.5892270374684159,0.0,0.0
1629459289.6370761,0.6140000224113464,0.0,-0.0,0.0,-3.7537381649017334,0.019999999552965164,0.5892270374684159,0.0,0.0
1629459289.6785388,0.6110000014305115,0.0,-0.0,0.0,-3.7477426528930664,-0.43299999833106995,0.5892270374684159,0.0,0.0
1629459289.722504,0.6079999804496765,0.0,-0.0,0.0,-3.7563724517822266,0.21400000154972076,0.5892270374684159,0.0,0.0
1629459289.766577,0.6050000190734863,0.0,-0.0,0.0,-3.7764334678649902,0.38600000739097595,0.5892270374684159,0.0,0.0
1629459289.8105493,0.6019999980926514,0.0,-0.0,0.0,-3.7323005199432373,0.3919999897480011,0.5892270374684159,0.0,0.0
1629459289.8590426,0.5989999771118164,0.0,-0.0,0.0,-3.7333834171295166,0.46000000834465027,0.5892270374684159,0.0,0.0
1629459289.9061155,0.5979999899864197,0.0,-0.0,0.0,-3.7188072204589844,0.5090000033378601,0.5892270374684159,0.0,0.0
1629459289.9135358,0.597000002861023,0.0,-0.0,0.0,-3.7136008739471436,0.5090000033378601,0.5892270374684159,0.0,0.0
1629459289.9543388,0.593999981880188,-0.21987532079219818,-0.0,0.0,-3.712864875793457,-0.22599999606609344,0.5892270374684159,0.0,0.0
1629459290.0024292,0.5929999947547913,-0.8773326277732849,-0.0,0.0,-3.730731725692749,0.10199999809265137,0.5892270374684159,0.0,0.0
1629459290.0463722,0.5989999771118164,-1.5270026922225952,-0.0,0.0,-3.6987054347991943,0.4970000088214874,0.5892270374684159,0.0,0.0
1629459290.0905313,0.6079999804496765,-1.9529377222061157,-0.0,0.0,-3.3754396438598633,0.48399999737739563,0.5892270374684159,0.0,0.0
1629459290.0906253,0.6079999804496765,-1.9529377222061157,-0.0,0.0,-3.3754396438598633,0.48100000619888306,0.5892270374684159,0.0,0.0
1629459290.1344974,0.6320000290870667,-2.576871871948242,-0.0,0.0,-3.317331552505493,0.515999972820282,0.5892270374684159,0.0,0.0
1629459290.1512089,0.6430000066757202,-2.7800352573394775,-0.0,0.0,-3.317331552505493,0.5210000276565552,0.5892270374684159,0.0,0.0
1629459290.194476,0.6869999766349792,-3.3722758293151855,-0.0,0.0,-2.4624602794647217,0.503000020980835,0.5892270374684159,0.0,0.0
1629459290.2385018,0.75,-3.9345836639404297,-0.0,0.0,-1.8600958585739136,-0.28999999165534973,0.5892270374684159,0.0,0.0
1629459290.2824762,0.8130000233650208,-4.461967945098877,-1.0655823945999146,0.0,-1.5982372760772705,-0.4729999899864197,0.5892270374684159,0.0,0.0
1629459290.3268285,0.8339999914169312,-4.949747562408447,-4.254646301269531,0.0,2.276498556137085,-1.4179999828338623,0.5892270374684159,0.0,0.0
1629459290.3268554,0.8339999914169312,-4.949747562408447,-4.254646301269531,0.0,2.276498556137085,-1.4179999828338623,0.5892270374684159,0.0,0.0
1629459290.3705316,0.8529999852180481,-5.393592834472656,-8.0,0.0,6.509476184844971,-6.369999885559082,0.5892270374684159,0.0,0.0
1629459290.3891838,0.8610000014305115,-5.531085014343262,-8.0,0.0,6.509476184844971,-9.038999557495117,0.5892270374684159,0.0,0.0
1629459290.4304051,0.8790000081062317,-5.910295486450195,-8.0,0.0,9.430410385131836,-11.65999984741211,0.5892270374684159,0.0,0.0
1629459290.474558,0.8840000033378601,-6.237045764923096,-4.633485317230225,0.0,5.936423301696777,-9.616000175476074,0.5892270374684159,0.0,0.0
1629459290.518541,0.9129999876022339,-6.508435249328613,-3.3830983638763428,0.0,3.28715181350708,-5.27400016784668,0.5892270374684159,0.0,0.0
1629459290.563157,0.9520000219345093,-6.722055912017822,-3.536930799484253,0.0,2.5105350017547607,-3.9809999465942383,0.5892270374684159,0.0,0.0
1629459290.6108472,0.9729999899864197,-6.876010894775391,-6.079226970672607,0.0,3.3420045375823975,-3.8389999866485596,0.5892270374684159,0.0,0.0
1629459290.627052,0.972000002861023,-6.913818359375,-6.399408340454102,0.0,3.3420045375823975,-4.4079999923706055,0.5892270374684159,0.0,0.0
1629459290.6744,0.9679999947547913,-6.986186981201172,-7.293827056884766,0.0,6.389016151428223,-6.186999797821045,0.5892270374684159,0.0,0.0
1629459290.7184634,0.9670000076293945,6.996545791625977,-8.0,0.0,7.503785610198975,-7.617000102996826,0.5892270374684159,0.0,0.0
1629459290.7623506,0.9639999866485596,6.944802761077881,-7.061777114868164,0.0,7.597489356994629,-7.875999927520752,0.5892270374684159,0.0,0.0
1629459290.80661,0.9599999785423279,6.831417560577393,-6.455698013305664,0.0,6.234323501586914,-7.435999870300293,0.5892270374684159,0.0,0.0
1629459290.8066564,0.9599999785423279,6.831417560577393,-6.455698013305664,0.0,6.234323501586914,-7.413000106811523,0.5892270374684159,0.0,0.0
1629459290.8504817,0.9559999704360962,6.657395839691162,-6.367676258087158,0.0,5.841373443603516,-6.560999870300293,0.5892270374684159,0.0,0.0
1629459290.8654377,0.9549999833106995,6.586165428161621,-6.432919979095459,0.0,5.563724040985107,-6.203000068664551,0.5892270374684159,0.0,0.0
1629459290.9065242,0.9520000219345093,6.424282550811768,-6.3362226486206055,0.0,5.4363226890563965,-5.863999843597412,0.5892270374684159,0.0,0.0
1629459290.9543662,0.9490000009536743,6.134146690368652,-5.6637349128723145,0.0,5.035147190093994,-5.809999942779541,0.5892270374684159,0.0,0.0
1629459290.9987297,0.9449999928474426,5.78956413269043,-5.9406962394714355,0.0,4.775546550750732,-5.692999839782715,0.5892270374684159,0.0,0.0
1629459291.046641,0.9409999847412109,5.393592834472656,-5.775673866271973,0.0,4.145325660705566,-5.6020002365112305,0.5892270374684159,0.0,0.0
1629459291.090509,0.9440000057220459,4.949747562408447,-6.6596503257751465,0.0,3.71481990814209,-5.954999923706055,0.5892270374684159,0.0,0.0
1629459291.1035616,0.949999988079071,4.791829586029053,-7.066316604614258,0.0,3.220472812652588,-5.9629998207092285,0.5892270374684159,0.0,0.0
1629459291.1465168,0.9559999704360962,4.29034948348999,-4.945038795471191,0.0,2.803370714187622,-5.267000198364258,0.5892270374684159,0.0,0.0
1629459291.190381,0.9539999961853027,3.9345836639404297,-4.03835391998291,0.0,2.43402099609375,-4.459000110626221,0.5892270374684159,0.0,0.0
1629459291.2347462,0.949999988079071,3.3722758293151855,-3.60170841217041,0.0,1.9100817441940308,-3.9030001163482666,0.5892270374684159,0.0,0.0
1629459291.2785904,0.9459999799728394,2.7800352573394775,-3.3563449382781982,0.0,0.6904506683349609,-3.306999921798706,0.5892270374684159,0.0,0.0
1629459291.2786486,0.9459999799728394,2.7800352573394775,-3.3563449382781982,0.0,0.6904506683349609,-3.2790000438690186,0.5892270374684159,0.0,0.0
1629459291.322814,0.9440000057220459,2.163119077682495,-2.2039449214935303,0.0,-0.1599995642900467,-2.553999900817871,0.5892270374684159,0.0,0.0
1629459291.3451035,0.9419999718666077,1.9529377222061157,-1.9379438161849976,0.0,-0.1599995642900467,-2.553999900817871,0.5892270374684159,0.0,0.0
1629459291.3864634,0.9380000233650208,1.3116692304611206,-1.240203857421875,0.0,-1.823935866355896,-2.446000099182129,0.5892270374684159,0.0,0.0
1629459291.4304342,0.9350000023841858,0.6587581634521484,-0.8198980689048767,0.0,-2.6180107593536377,-1.9709999561309814,0.5892270374684159,0.0,0.0
1629459291.4743545,0.9309999942779541,6.858022162718703e-15,-0.0,0.0,-3.1648333072662354,-0.49799999594688416,0.5892270374684159,0.0,0.0
1629459291.518627,0.9269999861717224,0.0,-0.0,0.0,-3.9764044284820557,0.15000000596046448,0.5892270374684159,0.0,0.0
1629459291.5664768,0.9229999780654907,0.0,-0.0,0.0,-4.149662971496582,0.210999995470047,0.5892270374684159,0.0,0.0
1629459291.582108,0.921999990940094,0.0,-0.0,0.0,-4.178886413574219,0.3019999861717224,0.5892270374684159,0.0,0.0
1629459291.6225631,0.9190000295639038,0.0,-0.0,0.0,-3.7232472896575928,0.42100000381469727,0.5892270374684159,0.0,0.0
1629459291.6664457,0.9160000085830688,0.0,-0.0,0.0,-3.4719176292419434,-0.3089999854564667,0.5892270374684159,0.0,0.0
1629459291.7151237,0.9120000004768372,0.0,-0.0,0.0,-3.3387398719787598,0.061000000685453415,0.5892270374684159,0.0,0.0
1629459291.7585173,0.9079999923706055,0.0,-0.0,0.0,-3.066434860229492,0.5019999742507935,0.5892270374684159,0.0,0.0
1629459291.8026447,0.9039999842643738,0.0,-0.0,0.0,-2.949131488800049,0.34700000286102295,0.5892270374684159,0.0,0.0
1629459291.8466022,0.9010000228881836,0.0,-0.0,0.0,-2.5593578815460205,0.1770000010728836,0.5892270374684159,0.0,0.0
1629459291.8907876,0.8970000147819519,0.0,-0.0,0.0,-2.5474021434783936,0.12600000202655792,0.5892270374684159,0.0,0.0
1629459291.8908513,0.8970000147819519,0.0,-0.0,0.0,-2.5474021434783936,0.12600000202655792,0.5892270374684159,0.0,0.0
1629459291.9346678,0.8939999938011169,0.0,-0.1729080080986023,0.0,-2.5156004428863525,-0.4169999957084656,0.5892270374684159,0.0,0.0
1629459291.9543056,0.8930000066757202,0.0,-0.14547939598560333,0.0,-2.5156004428863525,-0.7059999704360962,0.5892270374684159,0.0,0.0
1629459291.9945273,0.8889999985694885,0.0,-0.28126898407936096,0.0,-2.5028703212738037,-0.47699999809265137,0.5892270374684159,0.0,0.0
1629459292.0387905,0.8870000243186951,0.0,-0.26822027564048767,0.0,-2.5023746490478516,0.03200000151991844,0.5892270374684159,0.0,0.0
1629459292.0823731,0.8840000033378601,0.0,-0.24503763020038605,0.0,-2.523772716522217,0.014000000432133675,0.5892270374684159,0.0,0.0
1629459292.126593,0.8809999823570251,0.0,-0.28914666175842285,0.0,-2.5108513832092285,0.05900000035762787,0.5892270374684159,0.0,0.0
1629459292.1266356,0.8809999823570251,0.0,-0.28914666175842285,0.0,-2.5108513832092285,0.06400000303983688,0.5892270374684159,0.0,0.0
1629459292.1705284,0.8769999742507935,0.0,-0.24133114516735077,0.0,-2.4982852935791016,0.06599999964237213,0.5892270374684159,0.0,0.0
1629459292.1924286,0.8759999871253967,0.0,-0.2859914302825928,0.0,-2.502892255783081,0.05000000074505806,0.5892270374684159,0.0,0.0
1629459292.2346067,0.8730000257492065,0.0,-0.30966880917549133,0.0,-2.490349054336548,-0.6129999756813049,0.5892270374684159,0.0,0.0
1629459292.278714,0.8700000047683716,0.0,-0.3171967566013336,0.0,-2.476330041885376,-0.4519999921321869,0.5892270374684159,0.0,0.0
1629459292.3226242,0.8679999709129333,0.0,-0.2781692147254944,0.0,-2.4728007316589355,-0.019999999552965164,0.5892270374684159,0.0,0.0
1629459292.3708837,0.8640000224113464,0.0,-0.2901972234249115,0.0,-2.4735376834869385,-0.027000000700354576,0.5892270374684159,0.0,0.0
1629459292.41457,0.8610000014305115,0.0,-0.28899085521698,0.0,-2.4772775173187256,-0.04800000041723251,0.5892270374684159,0.0,0.0
1629459292.4349554,0.8600000143051147,0.0,-0.2777065932750702,0.0,-2.4772775173187256,-0.37400001287460327,0.5892270374684159,0.0,0.0
1629459292.4706168,0.8579999804496765,0.0,-0.2909659445285797,0.0,-2.4865641593933105,-0.8980000019073486,0.5892270374684159,0.0,0.0
1629459292.5185566,0.8539999723434448,0.0,-0.32958588004112244,0.0,-2.4786646366119385,-0.8970000147819519,0.5892270374684159,0.0,0.0
1629459292.5626574,0.8519999980926514,0.0,-0.28955352306365967,0.0,-2.4932477474212646,-0.4909999966621399,0.5892270374684159,0.0,0.0
1629459292.6081457,0.8489999771118164,0.0,-0.24227821826934814,0.0,-2.525202989578247,0.004000000189989805,0.5892270374684159,0.0,0.0
1629459292.6504912,0.847000002861023,0.0,-0.3007296025753021,0.0,-2.490537405014038,-0.02199999988079071,0.5892270374684159,0.0,0.0
1629459292.6692421,0.8450000286102295,0.0,-0.3202689588069916,0.0,-2.490537405014038,-0.017999999225139618,0.5892270374684159,0.0,0.0
1629459292.7106812,0.8429999947547913,0.0,-0.29640379548072815,0.0,-2.491107940673828,0.057999998331069946,0.5892270374684159,0.0,0.0
1629459292.7584631,0.8389999866485596,0.0,-0.2977014482021332,0.0,-2.472780704498291,0.052000001072883606,0.5892270374684159,0.0,0.0
1629459292.8025508,0.8360000252723694,0.0,-0.3033592700958252,0.0,-2.4632070064544678,-0.6470000147819519,0.5892270374684159,0.0,0.0
1629459292.8467135,0.8339999914169312,0.0,-0.297927588224411,0.0,-2.4912686347961426,-0.5730000138282776,0.5892270374684159,0.0,0.0
1629459292.8907068,0.8320000171661377,0.0,-0.2937367856502533,0.0,-2.4903578758239746,0.09399999678134918,0.5892270374684159,0.0,0.0
1629459292.906438,0.8309999704360962,0.0,-0.30427953600883484,0.0,-2.4903578758239746,0.10599999874830246,0.5892270374684159,0.0,0.0
1629459292.9504461,0.828000009059906,0.0,-0.2839212119579315,0.0,-2.4837141036987305,-0.06300000101327896,0.5892270374684159,0.0,0.0
1629459292.9944184,0.824999988079071,0.0,-0.25970569252967834,0.0,-2.481781244277954,0.006000000052154064,0.5892270374684159,0.0,0.0
1629459293.0385423,0.8230000138282776,-0.43953365087509155,-0.29401931166648865,0.0,-2.4843523502349854,0.050999999046325684,0.5892270374684159,0.0,0.0
1629459293.0827668,0.8209999799728394,-1.095041275024414,-0.3100476861000061,0.0,-2.461479425430298,-0.4860000014305115,0.5892270374684159,0.0,0.0
1629459293.1266863,0.8220000267028809,-1.5270026922225952,-0.29796910285949707,0.0,-2.4510817527770996,-0.8349999785423279,0.5892270374684159,0.0,0.0
1629459293.1443117,0.8259999752044678,-1.9529377222061157,-0.2920774221420288,0.0,-2.4510817527770996,-0.6159999966621399,0.5892270374684159,0.0,0.0
1629459293.1904066,0.8370000123977661,-2.576871871948242,-0.47326621413230896,0.0,-2.0251009464263916,-0.13699999451637268,0.5892270374684159,0.0,0.0
1629459293.2343712,0.847000002861023,-2.980455160140991,-0.657952070236206,0.0,-2.02101469039917,-0.18700000643730164,0.5892270374684159,0.0,0.0
1629459293.280071,0.871999979019165,-3.7507874965667725,-1.1109002828598022,0.0,-1.473979115486145,-0.5239999890327454,0.5892270374684159,0.0,0.0
1629459293.3227122,0.8889999985694885,-4.11449670791626,-1.3028091192245483,0.0,-0.4599112868309021,-1.0579999685287476,0.5892270374684159,0.0,0.0
1629459293.3258471,0.8889999985694885,-4.11449670791626,-1.3028091192245483,0.0,-0.4599112868309021,-1.093000054359436,0.5892270374684159,0.0,0.0
1629459293.3667045,0.9129999876022339,-4.629183292388916,-2.040300130844116,0.0,0.8853172659873962,-2.177999973297119,0.5892270374684159,0.0,0.0
1629459293.3820884,0.9200000166893005,-4.791829586029053,-2.1420297622680664,0.0,1.6337792873382568,-2.734999895095825,0.5892270374684159,0.0,0.0
1629459293.4277506,0.9350000023841858,-5.250777721405029,-3.2284936904907227,0.0,2.7344398498535156,-3.6040000915527344,0.5892270374684159,0.0,0.0
1629459293.4739847,0.9350000023841858,-5.663118839263916,-5.780932426452637,0.0,3.7215566635131836,-4.576000213623047,0.5892270374684159,0.0,0.0
1629459293.5145879,0.9330000281333923,-6.02519416809082,-5.6819071769714355,0.0,4.555535316467285,-6.107999801635742,0.5892270374684159,0.0,0.0
1629459293.5627484,0.9309999942779541,-6.424282550811768,-7.29005765914917,0.0,5.478471279144287,-6.072999954223633,0.5892270374684159,0.0,0.0
1629459293.562771,0.9309999942779541,-6.424282550811768,-7.29005765914917,0.0,5.478471279144287,-6.072999954223633,0.5892270374684159,0.0,0.0
1629459293.606555,0.9300000071525574,-6.586165428161621,-6.949844837188721,0.0,4.796425819396973,-5.494999885559082,0.5892270374684159,0.0,0.0
1629459293.620117,0.9290000200271606,-6.657395839691162,-6.3108744621276855,0.0,4.213016986846924,-5.372000217437744,0.5892270374684159,0.0,0.0
1629459293.6631696,0.9309999942779541,-6.831417560577393,-5.457924842834473,0.0,4.051094055175781,-5.24399995803833,0.5892270374684159,0.0,0.0
1629459293.706515,0.9380000233650208,-6.944802761077881,-5.121215343475342,0.0,4.039938449859619,-5.068999767303467,0.5892270374684159,0.0,0.0
1629459293.750391,0.9480000138282776,-6.996545791625977,-5.037379741668701,0.0,4.338657855987549,-4.619999885559082,0.5892270374684159,0.0,0.0
1629459293.7948465,0.9559999704360962,6.986186981201172,-5.444040298461914,0.0,5.307864189147949,-5.2129998207092285,0.5892270374684159,0.0,0.0
1629459293.794904,0.9559999704360962,6.986186981201172,-5.444040298461914,0.0,5.307864189147949,-5.245999813079834,0.5892270374684159,0.0,0.0
1629459293.8386273,0.9559999704360962,6.913818359375,-6.722658634185791,0.0,6.032127857208252,-6.045000076293945,0.5892270374684159,0.0,0.0
1629459293.858386,0.9549999833106995,6.876010894775391,-7.056515693664551,0.0,6.385977268218994,-6.361999988555908,0.5892270374684159,0.0,0.0
1629459293.902925,0.953000009059906,6.722055912017822,-5.865023136138916,0.0,6.110996246337891,-6.609000205993652,0.5892270374684159,0.0,0.0
1629459293.9467287,0.953000009059906,6.508435249328613,-5.470292568206787,0.0,5.709120750427246,-6.767000198364258,0.5892270374684159,0.0,0.0
1629459293.9946406,0.953000009059906,6.237045764923096,-5.140922546386719,0.0,5.087666034698486,-6.415999889373779,0.5892270374684159,0.0,0.0
1629459294.0384002,0.953000009059906,5.910295486450195,-5.080034255981445,0.0,4.685420989990234,-5.723999977111816,0.5892270374684159,0.0,0.0
1629459294.0624716,0.9520000219345093,5.78956413269043,-5.052724361419678,0.0,4.685420989990234,-5.638000011444092,0.5892270374684159,0.0,0.0
1629459294.106598,0.9490000009536743,5.393592834472656,-5.5252180099487305,0.0,3.909809112548828,-5.425000190734863,0.5892270374684159,0.0,0.0
1629459294.1504092,0.9490000009536743,4.949747562408447,-6.411990642547607,0.0,3.3762009143829346,-5.031000137329102,0.5892270374684159,0.0,0.0
1629459294.1944675,0.9490000009536743,4.461967945098877,-4.465452194213867,0.0,2.910276174545288,-4.644000053405762,0.5892270374684159,0.0,0.0
1629459294.2384949,0.9470000267028809,3.9345836639404297,-3.4565353393554688,0.0,1.6453967094421387,-4.625,0.5892270374684159,0.0,0.0
1629459294.2386215,0.9470000267028809,3.9345836639404297,-3.4565353393554688,0.0,1.6453967094421387,-4.625,0.5892270374684159,0.0,0.0
1629459294.2824614,0.9449999928474426,3.3722758293151855,-2.9107820987701416,0.0,1.1767375469207764,-4.015999794006348,0.5892270374684159,0.0,0.0
1629459294.300289,0.9440000057220459,3.17793345451355,-2.967811346054077,0.0,0.5499032139778137,-3.450000047683716,0.5892270374684159,0.0,0.0
1629459294.342498,0.9409999847412109,2.576871871948242,-2.4123291969299316,0.0,0.04278305917978287,-2.515000104904175,0.5892270374684159,0.0,0.0
1629459294.3864985,0.9390000104904175,2.163119077682495,-1.75034761428833,0.0,-0.8758202791213989,-1.8559999465942383,0.5892270374684159,0.0,0.0
1629459294.430484,0.9359999895095825,1.5270026922225952,-1.3407560586929321,0.0,-1.4468365907669067,-1.2410000562667847,0.5892270374684159,0.0,0.0
1629459294.4745853,0.9330000281333923,0.8773326277732849,-1.040555477142334,0.0,-2.579272508621216,-0.8360000252723694,0.5892270374684159,0.0,0.0
1629459294.4746292,0.9330000281333923,0.8773326277732849,-1.040555477142334,0.0,-2.579272508621216,-0.8360000252723694,0.5892270374684159,0.0,0.0
1629459294.522456,0.9300000071525574,0.21987532079219818,-0.0,0.0,-3.568072557449341,-0.9269999861717224,0.5892270374684159,0.0,0.0
1629459294.538483,0.9290000200271606,3.3441524831430425e-14,-0.0,0.0,-3.568072557449341,-1.00600004196167,0.5892270374684159,0.0,0.0
1629459294.5826058,0.9259999990463257,0.0,-0.0,0.0,-4.135489463806152,-1.1360000371932983,0.5892270374684159,0.0,0.0
1629459294.6263604,0.9229999780654907,0.0,-0.0,0.0,-4.459773063659668,0.008999999612569809,0.5892270374684159,0.0,0.0
1629459294.6705573,0.9200000166893005,0.0,-0.0,0.0,-4.5184326171875,0.5260000228881836,0.5892270374684159,0.0,0.0
1629459294.7186115,0.9169999957084656,0.0,-0.0,0.0,-3.979504108428955,0.47699999809265137,0.5892270374684159,0.0,0.0
1629459294.7186677,0.9169999957084656,0.0,-0.0,0.0,-3.979504108428955,0.4690000116825104,0.5892270374684159,0.0,0.0
1629459294.7626154,0.9139999747276306,0.0,-0.0,0.0,-3.666322708129883,0.33799999952316284,0.5892270374684159,0.0,0.0
1629459294.7766554,0.9129999876022339,0.0,-0.0,0.0,-3.666322708129883,0.33799999952316284,0.5892270374684159,0.0,0.0
1629459294.818453,0.9110000133514404,0.0,-0.0,0.0,-3.260913133621216,-0.28600001335144043,0.5892270374684159,0.0,0.0
1629459294.8624446,0.9079999923706055,0.0,-0.0,0.0,-3.205552816390991,-0.06700000166893005,0.5892270374684159,0.0,0.0
1629459294.9065044,0.9049999713897705,0.0,-0.0,0.0,-3.1138861179351807,0.3370000123977661,0.5892270374684159,0.0,0.0
1629459294.9506378,0.9020000100135803,0.0,-0.0,0.0,-2.948915958404541,0.5040000081062317,0.5892270374684159,0.0,0.0
1629459294.9991682,0.8999999761581421,0.0,-0.0,0.0,-2.700040578842163,0.5149999856948853,0.5892270374684159,0.0,0.0
1629459295.0142355,0.8989999890327454,0.0,-0.0,0.0,-2.700040578842163,0.47699999809265137,0.5892270374684159,0.0,0.0
1629459295.0543962,0.8960000276565552,0.0,-0.0,0.0,-2.7795417308807373,0.375,0.5892270374684159,0.0,0.0
1629459295.0984383,0.8939999938011169,0.0,-0.0,0.0,-2.505460500717163,-0.17599999904632568,0.5892270374684159,0.0,0.0
1629459295.1464093,0.890999972820282,0.0,-0.0,0.0,-2.488718271255493,-0.1289999932050705,0.5892270374684159,0.0,0.0
1629459295.1945658,0.8870000243186951,0.0,-0.0,0.0,-2.6520705223083496,0.16599999368190765,0.5892270374684159,0.0,0.0
1629459295.1947453,0.8870000243186951,0.0,-0.0,0.0,-2.6520705223083496,0.16599999368190765,0.5892270374684159,0.0,0.0
1629459295.238531,0.8859999775886536,0.0,-0.0,0.0,-2.6302239894866943,0.23600000143051147,0.5892270374684159,0.0,0.0
1629459295.2518256,0.8849999904632568,0.0,-0.0,0.0,-2.6302239894866943,0.28200000524520874,0.5892270374684159,0.0,0.0
1629459295.2984862,0.8820000290870667,0.0,-0.0,0.0,-2.6390628814697266,0.4690000116825104,0.5892270374684159,0.0,0.0
1629459295.3465667,0.878000020980835,0.0,-0.0,0.0,-2.7753524780273438,0.5239999890327454,0.5892270374684159,0.0,0.0
1629459295.3910978,0.8769999742507935,0.0,-0.0,0.0,-2.674109935760498,-0.3190000057220459,0.5892270374684159,0.0,0.0
1629459295.4385638,0.8740000128746033,0.0,-0.0,0.0,-2.652832269668579,-0.012000000104308128,0.5892270374684159,0.0,0.0
1629459295.4824986,0.8709999918937683,0.0,-0.0,0.0,-2.6199238300323486,0.3880000114440918,0.5892270374684159,0.0,0.0
1629459295.4928553,0.8700000047683716,0.0,-0.0,0.0,-2.6199238300323486,0.3919999897480011,0.5892270374684159,0.0,0.0
1629459295.534372,0.8679999709129333,0.0,-0.0,0.0,-2.582122325897217,0.35899999737739563,0.5892270374684159,0.0,0.0
1629459295.5783663,0.8650000095367432,0.0,-0.0,0.0,-2.627899646759033,0.11800000071525574,0.5892270374684159,0.0,0.0
1629459295.6223903,0.8619999885559082,0.0,-0.0,0.0,-2.5830576419830322,-0.40299999713897705,0.5892270374684159,0.0,0.0
1629459295.6665761,0.8600000143051147,0.0,-0.0,0.0,-2.5633742809295654,-0.503000020980835,0.5892270374684159,0.0,0.0
1629459295.7145393,0.8569999933242798,0.0,-0.0,0.0,-2.6373891830444336,-0.19699999690055847,0.5892270374684159,0.0,0.0
1629459295.7323558,0.8560000061988831,0.0,-0.0,0.0,-2.5945117473602295,0.10000000149011612,0.5892270374684159,0.0,0.0
1629459295.777576,0.8539999723434448,0.0,-0.0,0.0,-2.5781450271606445,0.3109999895095825,0.5892270374684159,0.0,0.0
1629459295.8187556,0.8519999980926514,0.0,-0.0,0.0,-2.609515428543091,0.3840000033378601,0.5892270374684159,0.0,0.0
1629459295.862857,0.8500000238418579,0.0,-0.0,0.0,-2.637770414352417,0.46799999475479126,0.5892270374684159,0.0,0.0
1629459295.906606,0.847000002861023,0.0,-0.0,0.0,-2.6168179512023926,0.3630000054836273,0.5892270374684159,0.0,0.0
1629459295.9066637,0.847000002861023,0.0,-0.0,0.0,-2.6168179512023926,0.35600000619888306,0.5892270374684159,0.0,0.0
1629459295.9544606,0.8450000286102295,0.0,-0.0,0.0,-2.6189043521881104,-0.289000004529953,0.5892270374684159,0.0,0.0
1629459295.9705856,0.843999981880188,0.0,-0.0,0.0,-2.6189043521881104,-0.5350000262260437,0.5892270374684159,0.0,0.0
1629459296.018279,0.8410000205039978,0.0,-0.0,0.0,-2.6286861896514893,-0.18400000035762787,0.5892270374684159,0.0,0.0
1629459296.0584517,0.8389999866485596,0.0,-0.0,0.0,-2.675889730453491,0.382999986410141,0.5892270374684159,0.0,0.0
1629459296.10252,0.8360000252723694,-0.43953365087509155,-0.0,0.0,-2.6267502307891846,0.38499999046325684,0.5892270374684159,0.0,0.0
1629459296.1465838,0.8360000252723694,-0.8773326277732849,-0.0,0.0,-2.621380090713501,0.3409999907016754,0.5892270374684159,0.0,0.0
1629459296.1466286,0.8360000252723694,-0.8773326277732849,-0.0,0.0,-2.621380090713501,0.3409999907016754,0.5892270374684159,0.0,0.0
1629459296.191055,0.8389999866485596,-1.5270026922225952,-0.0,0.0,-2.664283037185669,0.34200000762939453,0.5892270374684159,0.0,0.0
1629459296.2098908,0.8410000205039978,-1.7408292293548584,-0.0,0.0,-2.664283037185669,0.33799999952316284,0.5892270374684159,0.0,0.0
1629459296.2537808,0.8519999980926514,-2.3711655139923096,-0.0,0.0,-2.261702299118042,-0.22300000488758087,0.5892270374684159,0.0,0.0
1629459296.2984753,0.8690000176429749,-2.980455160140991,-0.34114396572113037,0.0,-1.9417654275894165,-0.43799999356269836,0.5892270374684159,0.0,0.0
1629459296.3480167,0.8849999904632568,-3.5632898807525635,-1.0231668949127197,0.0,-1.0040026903152466,-0.3179999887943268,0.5892270374684159,0.0,0.0
1629459296.394447,0.902999997138977,-4.11449670791626,-1.4244155883789062,0.0,-0.32687094807624817,-1.1160000562667847,0.5892270374684159,0.0,0.0
1629459296.4108691,0.9089999794960022,-4.29034948348999,-1.7355694770812988,0.0,-0.32687094807624817,-1.4490000009536743,0.5892270374684159,0.0,0.0
1629459296.4583774,0.9229999780654907,-4.949747562408447,-3.3026018142700195,0.0,2.115581512451172,-2.697000026702881,0.5892270374684159,0.0,0.0
1629459296.5065174,0.921999990940094,-5.393592834472656,-6.174080848693848,0.0,3.654334783554077,-3.4790000915527344,0.5892270374684159,0.0,0.0
1629459296.5504935,0.9200000166893005,-5.78956413269043,-4.691744804382324,0.0,4.997293472290039,-5.781000137329102,0.5892270374684159,0.0,0.0
1629459296.5505407,0.9200000166893005,-5.78956413269043,-4.691744804382324,0.0,4.997293472290039,-5.781000137329102,0.5892270374684159,0.0,0.0
